date,water,muni,species,qty,size,county,year
2021-10-28,MEGUNTICOOK R,CAMDEN,BROOK TROUT,300,14,Knox County,2021
2021-11-23,MEGUNTICOOK R,CAMDEN,BROOK TROUT,200,14,Knox County,2021
2021-11-09,ROCKY P,ROCKPORT,BROOK TROUT,250,8,Knox County,2021
2021-11-09,ROCKY P,ROCKPORT,BROOK TROUT,75,14,Knox County,2021
2021-11-23,ROCKY P,ROCKPORT,BROOK TROUT,100,14,Knox County,2021
2021-04-08,SAINT GEORGE R,APPLETON,BROOK TROUT,150,14,Knox County,2021
2021-04-08,SAINT GEORGE R,UNION,BROOK TROUT,150,14,Knox County,2021
2021-04-22,SAINT GEORGE R,UNION,BROWN TROUT,400,9,Knox County,2021
2021-04-22,SAINT GEORGE R,WARREN,BROWN TROUT,200,9,Knox County,2021
2021-05-04,SAINT GEORGE R,APPLETON,BROOK TROUT,600,10,Knox County,2021
2021-05-17,SAINT GEORGE R,UNION,BROOK TROUT,300,10,Knox County,2021
2021-10-21,SAINT GEORGE R,APPLETON,BROOK TROUT,250,13,Knox County,2021
2021-10-21,SAINT GEORGE R,UNION,BROOK TROUT,350,13,Knox County,2021
2021-10-21,SAINT GEORGE R,WARREN,BROOK TROUT,200,13,Knox County,2021
2021-10-21,SAINT GEORGE R,UNION,BROWN TROUT,350,12,Knox County,2021
2021-10-21,SAINT GEORGE R,WARREN,BROWN TROUT,200,12,Knox County,2021
2021-11-22,SAINT GEORGE R,UNION,BROWN TROUT,100,13,Knox County,2021
2021-10-27,SENNEBEC P,APPLETON,BROOK TROUT,250,13,Knox County,2021
2021-11-22,SENNEBEC P,APPLETON,BROOK TROUT,200,14,Knox County,2021
2021-10-27,SEVEN TREE P,UNION,BROOK TROUT,350,13,Knox County,2021
2021-11-10,TOLMAN P,ROCKPORT,BROOK TROUT,200,14,Knox County,2021
2021-04-15,ADAMS P,BOOTHBAY,BROOK TROUT,250,10,Lincoln County,2021
2021-10-29,BISCAY P,BREMEN,BROWN TROUT,300,13,Lincoln County,2021
2021-11-11,BISCAY P,BREMEN,BROOK TROUT,400,14,Lincoln County,2021
2021-12-01,BISCAY P,BREMEN,BROOK TROUT,20,17,Lincoln County,2021
2021-05-19,DAMARISCOTTA L,JEFFERSON,LAKE TROUT,600,8,Lincoln County,2021
2021-10-18,DAMARISCOTTA L,JEFFERSON,BROWN TROUT,1000,12,Lincoln County,2021
2021-11-18,DAMARISCOTTA L,JEFFERSON,LAKE TROUT,116,31,Lincoln County,2021
2021-11-16,KALERS P,WALDOBORO,BROOK TROUT,400,14,Lincoln County,2021
2021-11-16,KALERS P,WALDOBORO,BROWN TROUT,100,13,Lincoln County,2021
2021-12-01,KALERS P,WALDOBORO,BROOK TROUT,20,17,Lincoln County,2021
2021-05-07,KNICKERBOCKER P,BOOTHBAY,BROOK TROUT,200,10,Lincoln County,2021
2021-05-13,KNICKERBOCKER P,BOOTHBAY,RAINBOW TROUT,200,11,Lincoln County,2021
2021-11-03,KNICKERBOCKER P,BOOTHBAY,BROOK TROUT,300,13,Lincoln County,2021
2021-04-28,LITTLE P,DAMARISCOTTA,BROOK TROUT,500,10,Lincoln County,2021
2021-11-03,LITTLE P,DAMARISCOTTA,BROOK TROUT,100,8,Lincoln County,2021
2021-10-29,MCCURDY P,BREMEN,BROWN TROUT,250,13,Lincoln County,2021
2021-04-20,MEDOMAK P (LITTLE),WALDOBORO,BROOK TROUT,200,10,Lincoln County,2021
2021-10-30,MEDOMAK P (LITTLE),WALDOBORO,BROOK TROUT,100,14,Lincoln County,2021
2021-10-30,MEDOMAK P (LITTLE),WALDOBORO,BROWN TROUT,100,13,Lincoln County,2021
2021-04-08,MEDOMAK R,WALDOBORO,BROOK TROUT,350,14,Lincoln County,2021
2021-04-14,MEDOMAK R,WALDOBORO,BROWN TROUT,350,13,Lincoln County,2021
2021-04-16,MEDOMAK R,WALDOBORO,BROOK TROUT,600,10,Lincoln County,2021
2021-05-07,MEDOMAK R,WALDOBORO,BROOK TROUT,600,10,Lincoln County,2021
2021-05-17,MEDOMAK R,WALDOBORO,BROOK TROUT,600,10,Lincoln County,2021
2021-10-21,MEDOMAK R,WALDOBORO,BROOK TROUT,475,13,Lincoln County,2021
2021-10-21,MEDOMAK R,WALDOBORO,BROWN TROUT,250,12,Lincoln County,2021
2021-11-22,MEDOMAK R,WALDOBORO,BROWN TROUT,100,13,Lincoln County,2021
2021-11-23,MEDOMAK R,WALDOBORO,BROOK TROUT,200,14,Lincoln County,2021
2021-04-15,MONTSWEAG B,WISCASSET,BROOK TROUT,400,10,Lincoln County,2021
2021-05-20,MONTSWEAG B,WISCASSET,BROOK TROUT,250,10,Lincoln County,2021
2021-10-25,PEMAQUID P,DAMARISCOTTA,BROWN TROUT,750,13,Lincoln County,2021
2021-11-06,PEMAQUID P,NOBLEBORO,BROOK TROUT,200,14,Lincoln County,2021
2021-11-06,PEMAQUID P,DAMARISCOTTA,BROOK TROUT,200,14,Lincoln County,2021
2021-04-08,PEMAQUID R,BRISTOL,BROOK TROUT,150,14,Lincoln County,2021
2021-04-14,PEMAQUID R,BRISTOL,BROOK TROUT,100,14,Lincoln County,2021
2021-04-14,PEMAQUID R,BRISTOL,BROOK TROUT,400,10,Lincoln County,2021
2021-04-14,PEMAQUID R,BRISTOL,BROWN TROUT,175,13,Lincoln County,2021
2021-04-27,PEMAQUID R,BRISTOL,BROOK TROUT,400,10,Lincoln County,2021
2021-05-12,PETERS (GROSS) P,WALDOBORO,BROOK TROUT,200,10,Lincoln County,2021
2021-05-20,PINKHAM P,ALNA,BROOK TROUT,200,10,Lincoln County,2021
2021-11-10,PINKHAM P,ALNA,BROOK TROUT,150,14,Lincoln County,2021
2021-12-01,PINKHAM P,ALNA,BROOK TROUT,20,17,Lincoln County,2021
2021-04-15,POLY CLARK B,WISCASSET,BROOK TROUT,100,10,Lincoln County,2021
2021-04-27,ROSS P,BRISTOL,BROOK TROUT,250,10,Lincoln County,2021
2021-11-04,ROSS P,BRISTOL,BROOK TROUT,200,13,Lincoln County,2021
2021-11-04,ROSS P,BRISTOL,BROOK TROUT,300,8,Lincoln County,2021
2021-04-27,THOMPSON'S ICE P,SOUTH BRISTOL,BROOK TROUT,100,10,Lincoln County,2021
2021-11-04,THOMPSON'S ICE P,SOUTH BRISTOL,BROOK TROUT,250,8,Lincoln County,2021
2021-11-04,THOMPSON'S ICE P,SOUTH BRISTOL,BROOK TROUT,50,13,Lincoln County,2021
2021-05-12,UPPER P,BRISTOL,BROOK TROUT,100,10,Lincoln County,2021
2021-05-21,WALDOBORO QUARRY P,WALDOBORO,BROOK TROUT,200,10,Lincoln County,2021
2021-05-07,WILEY P,BOOTHBAY,BROOK TROUT,250,10,Lincoln County,2021
2021-11-03,WILEY P,BOOTHBAY,BROOK TROUT,600,8,Lincoln County,2021
2021-11-03,WILEY P,BOOTHBAY,BROOK TROUT,100,13,Lincoln County,2021
2021-09-30,ABBOTTS P,SUMNER,BROOK TROUT,650,7,Oxford County,2021
2021-10-04,ANASAGUNTICOOK L,CANTON,BROWN TROUT,500,12,Oxford County,2021
2021-04-30,ANDROSCOGGIN R,GILEAD,RAINBOW TROUT,300,19,Oxford County,2021
2021-05-03,ANDROSCOGGIN R,GILEAD,BROWN TROUT,200,17,Oxford County,2021
2021-05-03,ANDROSCOGGIN R,BETHEL,BROWN TROUT,150,17,Oxford County,2021
2021-05-04,ANDROSCOGGIN R,MEXICO,RAINBOW TROUT,1350,11,Oxford County,2021
2021-05-06,ANDROSCOGGIN R,BETHEL,RAINBOW TROUT,700,11,Oxford County,2021
2021-05-06,ANDROSCOGGIN R,GILEAD,RAINBOW TROUT,1000,11,Oxford County,2021
2021-05-11,ANDROSCOGGIN R,BETHEL,BROOK TROUT,300,10,Oxford County,2021
2021-05-11,ANDROSCOGGIN R,HANOVER,BROOK TROUT,1000,10,Oxford County,2021
2021-05-12,ANDROSCOGGIN R,GILEAD,BROOK TROUT,700,10,Oxford County,2021
2021-05-13,ANDROSCOGGIN R,HANOVER,BROWN TROUT,2000,9,Oxford County,2021
2021-05-13,ANDROSCOGGIN R,BETHEL,BROWN TROUT,600,9,Oxford County,2021
2021-05-18,ANDROSCOGGIN R,BETHEL,BROWN TROUT,600,10,Oxford County,2021
2021-05-18,ANDROSCOGGIN R,GILEAD,BROWN TROUT,300,10,Oxford County,2021
2021-10-05,ANDROSCOGGIN R,BETHEL,BROOK TROUT,375,13,Oxford County,2021
2021-10-05,ANDROSCOGGIN R,GILEAD,BROOK TROUT,375,13,Oxford County,2021
2021-10-05,ANDROSCOGGIN R,MEXICO,BROOK TROUT,125,13,Oxford County,2021
2021-10-05,ANDROSCOGGIN R,RUMFORD,BROOK TROUT,125,13,Oxford County,2021
2021-10-12,ANDROSCOGGIN R,RUMFORD,BROWN TROUT,125,13,Oxford County,2021
2021-10-12,ANDROSCOGGIN R,MEXICO,BROWN TROUT,125,13,Oxford County,2021
2021-10-26,ANDROSCOGGIN R,GILEAD,BROWN TROUT,250,13,Oxford County,2021
2021-10-26,ANDROSCOGGIN R,BETHEL,BROWN TROUT,250,13,Oxford County,2021
2021-04-28,ANDROSCOGGIN R (LITTLE),OXFORD,RAINBOW TROUT,200,10,Oxford County,2021
2021-04-29,ANDROSCOGGIN R (LITTLE),OXFORD,BROWN TROUT,200,9,Oxford County,2021
2021-05-04,ANDROSCOGGIN R (LITTLE),WEST PARIS,BROOK TROUT,630,10,Oxford County,2021
2021-05-04,ANDROSCOGGIN R (LITTLE),GREENWOOD,BROOK TROUT,420,10,Oxford County,2021
2021-05-13,ANDROSCOGGIN R (LITTLE),OXFORD,BROWN TROUT,300,8,Oxford County,2021
2021-05-13,ANDROSCOGGIN R (LITTLE),GREENWOOD,BROWN TROUT,600,8,Oxford County,2021
2021-05-13,ANDROSCOGGIN R (LITTLE),PARIS,BROWN TROUT,300,8,Oxford County,2021
2021-05-13,ANDROSCOGGIN R (LITTLE),WEST PARIS,BROWN TROUT,750,8,Oxford County,2021
2021-05-13,ANDROSCOGGIN R (LITTLE),OXFORD,RAINBOW TROUT,200,11,Oxford County,2021
2021-05-18,ANDROSCOGGIN R (LITTLE),OXFORD,BROWN TROUT,200,10,Oxford County,2021
2021-05-20,ANDROSCOGGIN R (LITTLE),GREENWOOD,BROOK TROUT,420,10,Oxford County,2021
2021-05-20,ANDROSCOGGIN R (LITTLE),WEST PARIS,BROOK TROUT,630,10,Oxford County,2021
2021-06-03,ANDROSCOGGIN R (LITTLE),WEST PARIS,BROOK TROUT,9333,3,Oxford County,2021
2021-06-03,ANDROSCOGGIN R (LITTLE),GREENWOOD,BROOK TROUT,18666,3,Oxford County,2021
2021-04-28,AUNT HANNAH B,DIXFIELD,BROOK TROUT,100,10,Oxford County,2021
2021-05-24,AUNT HANNAH B,DIXFIELD,BROOK TROUT,100,9,Oxford County,2021
2021-09-27,AZISCOHOS P,MAGALLOWAY PLT,BROOK TROUT,500,6,Oxford County,2021
2021-04-29,BACK P (5 KEZARS),STONEHAM,BROOK TROUT,200,10,Oxford County,2021
2021-04-29,BEAR P,WATERFORD,BROOK TROUT,400,10,Oxford County,2021
2021-05-24,BEAR P,WATERFORD,L.L. SALMON,50,7,Oxford County,2021
2021-11-04,BEAR P,WATERFORD,SPLAKE,200,13,Oxford County,2021
2021-09-27,BEAVER P (LITTLE),MAGALLOWAY PLT,BROOK TROUT,1250,6,Oxford County,2021
2021-09-29,BEAVER P (LITTLE),MAGALLOWAY PLT,BROOK TROUT,750,7,Oxford County,2021
2021-10-13,BICKFORD P,PORTER,BROOK TROUT,50,13,Oxford County,2021
2021-10-26,BICKFORD P,PORTER,BROWN TROUT,300,13,Oxford County,2021
2021-11-16,BICKFORD P,PORTER,BROOK TROUT,30,18,Oxford County,2021
2021-10-26,BRADLEY P,LOVELL,BROWN TROUT,100,13,Oxford County,2021
2021-10-04,BROKEN BRIDGE P,ALBANY TWP,BROOK TROUT,400,7,Oxford County,2021
2021-04-27,BRYANT P,WOODSTOCK,SPLAKE,325,9,Oxford County,2021
2021-04-29,BRYANT P,WOODSTOCK,BROOK TROUT,500,10,Oxford County,2021
2021-05-25,BRYANT P,WOODSTOCK,L.L. SALMON,100,7,Oxford County,2021
2021-10-14,BRYANT P,WOODSTOCK,BROOK TROUT,300,13,Oxford County,2021
2021-05-17,BUNGANOCK B,HARTFORD,BROWN TROUT,500,8,Oxford County,2021
2021-10-13,BURNT MEADOW P,BROWNFIELD,BROOK TROUT,150,13,Oxford County,2021
2021-11-08,BURNT MEADOW P,BROWNFIELD,BROWN TROUT,100,13,Oxford County,2021
2021-04-27,CHAPMAN P,PORTER,BROOK TROUT,150,9,Oxford County,2021
2021-05-06,CLAYS P,FRYEBURG,BROOK TROUT,327,10,Oxford County,2021
2021-10-15,CLAYS P,FRYEBURG,BROWN TROUT,100,13,Oxford County,2021
2021-11-16,CLAYS P,FRYEBURG,BROOK TROUT,100,13,Oxford County,2021
2021-05-06,CLAYS P OUTLET,FRYEBURG,BROOK TROUT,263,10,Oxford County,2021
2021-10-13,CLEMONS P (BIG),HIRAM,BROOK TROUT,150,13,Oxford County,2021
2021-04-27,CLEMONS P (LITTLE),HIRAM,BROOK TROUT,150,10,Oxford County,2021
2021-10-13,CLEMONS P (LITTLE),HIRAM,BROOK TROUT,100,13,Oxford County,2021
2021-10-13,CLEMONS P (LITTLE),HIRAM,BROOK TROUT,400,8,Oxford County,2021
2021-11-04,COLCORD P,PORTER,L.L. SALMON,100,11,Oxford County,2021
2021-05-12,COLD R,STOW,BROOK TROUT,100,10,Oxford County,2021
2021-05-12,COLD R,STOW,BROOK TROUT,350,10,Oxford County,2021
2021-05-17,COLD R,STOW,BROWN TROUT,400,9,Oxford County,2021
2021-09-30,CONCORD P (LITTLE),WOODSTOCK,BROOK TROUT,600,7,Oxford County,2021
2021-05-12,CONCORD R,MILTON TWP,BROWN TROUT,500,9,Oxford County,2021
2021-05-12,CONCORD R,RUMFORD,BROWN TROUT,1000,9,Oxford County,2021
2021-05-17,CONSERVATION CAMP P,WOODSTOCK,BROOK TROUT,110,10,Oxford County,2021
2021-05-27,CONSERVATION CAMP P,WOODSTOCK,BROOK TROUT,100,10,Oxford County,2021
2021-10-04,CROCKER P,ALBANY TWP,BROOK TROUT,200,8,Oxford County,2021
2021-10-04,CROCKER P,ALBANY TWP,BROOK TROUT,15,12,Oxford County,2021
2021-05-11,CUSHMAN P,LOVELL,BROOK TROUT,300,10,Oxford County,2021
2021-09-30,CUSHMAN P,SUMNER,BROOK TROUT,600,7,Oxford County,2021
2021-10-06,ELLIS (ROXBURY) P,ROXBURY,BROOK TROUT,200,12,Oxford County,2021
2021-10-14,ELLIS (ROXBURY) P,ROXBURY,BROOK TROUT,1200,13,Oxford County,2021
2021-10-05,ELLIS P (LITTLE),BYRON,BROOK TROUT,4500,7,Oxford County,2021
2021-05-14,ELLIS R,ANDOVER,BROOK TROUT,400,10,Oxford County,2021
2021-05-14,ELLIS R,RUMFORD,BROOK TROUT,400,10,Oxford County,2021
2021-05-14,ELLIS R (WEST BRANCH),ANDOVER,BROOK TROUT,400,10,Oxford County,2021
2021-06-08,FOREST P,CANTON,RAINBOW TROUT,200,11,Oxford County,2021
2021-09-27,GOODWIN P,ADAMSTOWN TWP,BROOK TROUT,100,6,Oxford County,2021
2021-05-10,GREELEY B,OXFORD,BROOK TROUT,150,10,Oxford County,2021
2021-05-10,GREELEY B,OTISFIELD,BROOK TROUT,150,10,Oxford County,2021
2021-05-04,HALLS P,PARIS,BROOK TROUT,315,10,Oxford County,2021
2021-10-06,HALLS P,PARIS,BROWN TROUT,50,12,Oxford County,2021
2021-10-14,HALLS P,PARIS,BROOK TROUT,750,8,Oxford County,2021
2021-10-14,HALLS P,PARIS,BROOK TROUT,100,13,Oxford County,2021
2021-11-10,HALLS P,PARIS,BROOK TROUT,30,17,Oxford County,2021
2021-05-10,HANCOCK B,HIRAM,BROOK TROUT,125,10,Oxford County,2021
2021-10-05,HANCOCK P,DENMARK,BROWN TROUT,1000,13,Oxford County,2021
2021-05-26,HORSESHOE P,LOVELL,BROOK TROUT,200,10,Oxford County,2021
2021-11-24,HORSESHOE P,LOVELL,BROWN TROUT,150,13,Oxford County,2021
2021-10-04,HUTCHINSON P,ALBANY TWP,BROOK TROUT,200,12,Oxford County,2021
2021-10-26,HUTCHINSON P,ALBANY TWP,BROWN TROUT,200,13,Oxford County,2021
2021-04-27,INDIAN P,GREENWOOD,SPLAKE,300,9,Oxford County,2021
2021-05-04,INDIAN P,GREENWOOD,BROOK TROUT,545,10,Oxford County,2021
2021-04-29,KEEWAYDIN L,STONEHAM,BROOK TROUT,400,10,Oxford County,2021
2021-10-18,KEEWAYDIN L,STONEHAM,BROOK TROUT,275,14,Oxford County,2021
2021-11-02,KEEWAYDIN L,STONEHAM,L.L. SALMON,100,11,Oxford County,2021
2021-11-20,KEEWAYDIN L,STONEHAM,L.L. SALMON,20,15,Oxford County,2021
2021-10-07,KEOKA L,WATERFORD,BROOK TROUT,600,13,Oxford County,2021
2021-11-02,KEOKA L,WATERFORD,L.L. SALMON,120,11,Oxford County,2021
2021-11-20,KEOKA L,WATERFORD,L.L. SALMON,30,15,Oxford County,2021
2021-10-18,KEYS P,SWEDEN,BROOK TROUT,330,14,Oxford County,2021
2021-05-05,KEZAR L,LOVELL,L.L. SALMON,400,6,Oxford County,2021
2021-05-07,LINCOLN P,PARKERTOWN TWP,BROOK TROUT,1000,9,Oxford County,2021
2021-04-27,LONG P,DENMARK,BROOK TROUT,300,10,Oxford County,2021
2021-10-20,LOVEWELL P,FRYEBURG,BROWN TROUT,1100,13,Oxford County,2021
2021-05-11,MOOSE P,WATERFORD,BROOK TROUT,500,10,Oxford County,2021
2021-09-30,MOSQUITO P,ALBANY TWP,BROOK TROUT,75,7,Oxford County,2021
2021-05-03,NEZINSCOT R (EAST BRANCH),PERU,BROOK TROUT,260,10,Oxford County,2021
2021-05-03,NEZINSCOT R (EAST BRANCH),SUMNER,BROOK TROUT,520,10,Oxford County,2021
2021-05-18,NEZINSCOT R (EAST BRANCH),HARTFORD,BROWN TROUT,1500,8,Oxford County,2021
2021-05-18,NEZINSCOT R (EAST BRANCH),BUCKFIELD,BROWN TROUT,500,8,Oxford County,2021
2021-05-18,NEZINSCOT R (WEST BRANCH),BUCKFIELD,BROWN TROUT,2000,8,Oxford County,2021
2021-06-03,NEZINSCOT R (WEST BRANCH),BUCKFIELD,BROOK TROUT,21000,3,Oxford County,2021
2021-09-30,NORTH P,SUMNER,BROOK TROUT,250,12,Oxford County,2021
2021-10-20,NORTH P,WOODSTOCK,BROWN TROUT,275,13,Oxford County,2021
2021-04-27,OSSIPEE R,HIRAM,BROOK TROUT,258,10,Oxford County,2021
2021-04-29,OSSIPEE R,HIRAM,BROOK TROUT,244,10,Oxford County,2021
2021-05-05,OSSIPEE R,HIRAM,BROWN TROUT,1340,8,Oxford County,2021
2021-05-19,OSSIPEE R,HIRAM,BROOK TROUT,500,10,Oxford County,2021
2021-09-29,OSSIPEE R,HIRAM,BROWN TROUT,300,12,Oxford County,2021
2021-09-30,OVERSET P,GREENWOOD,BROOK TROUT,300,7,Oxford County,2021
2021-11-02,PENNESSEEWASSEE L,NORWAY,L.L. SALMON,200,11,Oxford County,2021
2021-11-09,PENNESSEEWASSEE L,NORWAY,RAINBOW TROUT,1850,13,Oxford County,2021
2021-11-20,PENNESSEEWASSEE L,NORWAY,L.L. SALMON,20,17,Oxford County,2021
2021-11-20,PENNESSEEWASSEE L,NORWAY,L.L. SALMON,20,15,Oxford County,2021
2021-11-29,PENNESSEEWASSEE L,NORWAY,RAINBOW TROUT,75,19,Oxford County,2021
2021-04-27,PENNESSEEWASSEE L OUTLET,NORWAY,BROOK TROUT,100,10,Oxford County,2021
2021-05-12,PENNESSEEWASSEE L OUTLET,NORWAY,BROOK TROUT,100,10,Oxford County,2021
2021-04-27,PENNESSEEWASSEE P (LITTLE),NORWAY,BROOK TROUT,300,10,Oxford County,2021
2021-10-18,PENNESSEEWASSEE P (LITTLE),NORWAY,BROOK TROUT,220,14,Oxford County,2021
2021-10-18,PENNESSEEWASSEE P (LITTLE),NORWAY,BROOK TROUT,700,8,Oxford County,2021
2021-10-26,PENNESSEEWASSEE P (LITTLE),NORWAY,BROWN TROUT,100,13,Oxford County,2021
2021-05-25,PLEASANT L,OTISFIELD,L.L. SALMON,400,7,Oxford County,2021
2021-05-05,RICHARDSON LAKES,RICHARDSONTOWN TW,BROOK TROUT,3200,9,Oxford County,2021
2021-05-21,RICHARDSON LAKES,RICHARDSONTOWN TW,BROOK TROUT,320,9,Oxford County,2021
2021-05-24,RICHARDSON LAKES,TOWNSHIP C,BROOK TROUT,2000,10,Oxford County,2021
2021-10-06,RICHARDSON LAKES,TOWNSHIP C,L.L. SALMON,750,13,Oxford County,2021
2021-11-02,RICHARDSON LAKES,RICHARDSONTOWN TW,L.L. SALMON,787,13,Oxford County,2021
2021-11-02,RICHARDSON LAKES,TOWNSHIP C,L.L. SALMON,37,13,Oxford County,2021
2021-05-07,RICHARDSON P (LOWER EAST),ADAMSTOWN TWP,BROOK TROUT,300,9,Oxford County,2021
2021-05-07,RICHARDSON P (UPPER EAST),ADAMSTOWN TWP,BROOK TROUT,500,9,Oxford County,2021
2021-05-21,RICHARDSON P (WEST),ADAMSTOWN TWP,BROOK TROUT,824,9,Oxford County,2021
2021-04-27,ROUND P,FRYEBURG,BROOK TROUT,150,10,Oxford County,2021
2021-04-27,SACO R,FRYEBURG,BROOK TROUT,165,10,Oxford County,2021
2021-04-27,SACO R,HIRAM,BROOK TROUT,220,10,Oxford County,2021
2021-05-20,SACO R,HIRAM,BROOK TROUT,210,10,Oxford County,2021
2021-05-20,SACO R,FRYEBURG,BROOK TROUT,158,10,Oxford County,2021
2021-10-26,SACO R,HIRAM,BROWN TROUT,300,13,Oxford County,2021
2021-10-25,SAND (WALDEN) P,DENMARK,BROWN TROUT,300,13,Oxford County,2021
2021-04-27,SHAGG P,WOODSTOCK,SPLAKE,150,9,Oxford County,2021
2021-05-04,SHAGG P,WOODSTOCK,BROOK TROUT,545,10,Oxford County,2021
2021-10-04,SONGO P,ALBANY TWP,BROOK TROUT,150,12,Oxford County,2021
2021-11-02,SONGO P,ALBANY TWP,L.L. SALMON,70,11,Oxford County,2021
2021-11-21,SONGO P,ALBANY TWP,L.L. SALMON,30,15,Oxford County,2021
2021-05-25,SOUTH & ROUND PDS,GREENWOOD,L.L. SALMON,100,7,Oxford County,2021
2021-10-14,SOUTH & ROUND PDS,GREENWOOD,BROOK TROUT,200,13,Oxford County,2021
2021-05-10,SPEARS STREAM,PERU,BROOK TROUT,200,10,Oxford County,2021
2021-05-14,SPEARS STREAM,PERU,BROWN TROUT,600,8,Oxford County,2021
2021-09-27,SPECK P,GRAFTON TWP,BROOK TROUT,350,6,Oxford County,2021
2021-09-30,SPECK P #2,NORWAY,BROOK TROUT,150,7,Oxford County,2021
2021-05-10,STANLEY P,HIRAM,RAINBOW TROUT,950,11,Oxford County,2021
2021-11-16,STANLEY P,HIRAM,BROOK TROUT,20,18,Oxford County,2021
2021-11-24,STANLEY P,HIRAM,RAINBOW TROUT,25,19,Oxford County,2021
2021-10-18,STEARNS P,SWEDEN,BROWN TROUT,250,13,Oxford County,2021
2021-11-02,STURTEVANT P,MAGALLOWAY PLT,L.L. SALMON,210,13,Oxford County,2021
2021-05-11,SUNDAY R,NEWRY,BROOK TROUT,800,10,Oxford County,2021
2021-04-28,SWIFT R,BYRON,BROOK TROUT,400,10,Oxford County,2021
2021-05-03,SWIFT R,BYRON,RAINBOW TROUT,150,11,Oxford County,2021
2021-05-03,SWIFT R,ROXBURY,RAINBOW TROUT,150,11,Oxford County,2021
2021-05-14,SWIFT R,BYRON,BROWN TROUT,200,8,Oxford County,2021
2021-05-14,SWIFT R,ROXBURY,BROWN TROUT,200,8,Oxford County,2021
2021-05-24,THOMPSON L,OTISFIELD,L.L. SALMON,750,7,Oxford County,2021
2021-09-30,TROUT P,MASON TWP,BROOK TROUT,400,7,Oxford County,2021
2021-05-13,TWITCHELL B,GREENWOOD,BROWN TROUT,600,8,Oxford County,2021
2021-10-14,TWITCHELL P,GREENWOOD,BROOK TROUT,150,13,Oxford County,2021
2021-10-26,TWITCHELL P,GREENWOOD,BROWN TROUT,150,13,Oxford County,2021
2021-10-18,VIRGINIA L,STONEHAM,BROOK TROUT,330,14,Oxford County,2021
2021-10-04,WASHBURN P,WOODSTOCK,BROOK TROUT,250,7,Oxford County,2021
2021-05-10,WHITNEY B,CANTON,BROOK TROUT,100,10,Oxford County,2021
2021-05-17,WILD R,BATCHELDERS GRANT T,BROOK TROUT,550,10,Oxford County,2021
2021-05-17,WILD R,GILEAD,BROOK TROUT,550,10,Oxford County,2021
2021-05-27,WILD R,GILEAD,BROOK TROUT,550,10,Oxford County,2021
2021-05-27,WILD R,BATCHELDERS GRANT T,BROOK TROUT,550,10,Oxford County,2021
2021-05-04,WORTHLEY P,PERU,RAINBOW TROUT,900,11,Oxford County,2021
2021-10-04,WORTHLEY P,PERU,BROWN TROUT,400,12,Oxford County,2021
2021-10-05,WORTHLEY P,PERU,BROOK TROUT,300,13,Oxford County,2021
2021-11-10,WORTHLEY P,PERU,BROOK TROUT,30,18,Oxford County,2021
2021-11-23,WORTHLEY P,PERU,RAINBOW TROUT,25,19,Oxford County,2021
2021-10-19,BANGOR MUNICIPAL GOLF COURSE P,BANGOR,BROOK TROUT,75,13,Penobscot County,2021
2021-10-19,BANGOR MUNICIPAL GOLF COURSE P,BANGOR,BROOK TROUT,100,8,Penobscot County,2021
2021-05-14,BREWER L,ORRINGTON,L.L. SALMON,400,7,Penobscot County,2021
2021-11-30,BREWER L,ORRINGTON,L.L. SALMON,28,14,Penobscot County,2021
2021-11-30,BREWER L,ORRINGTON,L.L. SALMON,22,16,Penobscot County,2021
2021-04-08,BURLINGTON FIRE P,BURLINGTON,BROOK TROUT,55,10,Penobscot County,2021
2021-05-18,BURLINGTON FIRE P,BURLINGTON,BROOK TROUT,55,10,Penobscot County,2021
2021-10-06,"CARIBOU,EGG,LONG P",LINCOLN,BROOK TROUT,500,13,Penobscot County,2021
2021-12-07,"CARIBOU,EGG,LONG P",LINCOLN,BROOK TROUT,50,13,Penobscot County,2021
2021-12-13,"CARIBOU,EGG,LONG P",LINCOLN,BROOK TROUT,135,14,Penobscot County,2021
2021-09-21,CARRY P,T8 R7 WELS,BROOK TROUT,200,7,Penobscot County,2021
2021-10-25,CEDAR L,T3 R9 NWP,SPLAKE,300,13,Penobscot County,2021
2021-12-01,CEDAR L,T3 R9 NWP,L.L. SALMON,102,17,Penobscot County,2021
2021-04-08,COLD STREAM,ENFIELD,BROOK TROUT,100,10,Penobscot County,2021
2021-04-15,COLD STREAM,ENFIELD,BROOK TROUT,100,10,Penobscot County,2021
2021-04-29,COLD STREAM,ENFIELD,BROOK TROUT,100,10,Penobscot County,2021
2021-05-18,COLD STREAM,ENFIELD,BROOK TROUT,100,10,Penobscot County,2021
2021-06-01,COLD STREAM,ENFIELD,BROOK TROUT,20000,2,Penobscot County,2021
2021-06-01,COLD STREAM,ENFIELD,BROOK TROUT,100,10,Penobscot County,2021
2021-04-07,COLD STREAM P,ENFIELD,BROOK TROUT,500,10,Penobscot County,2021
2021-04-07,COLD STREAM P,ENFIELD,BROOK TROUT,500,10,Penobscot County,2021
2021-04-07,COLD STREAM P,ENFIELD,BROOK TROUT,500,10,Penobscot County,2021
2021-04-20,COLD STREAM P,ENFIELD,L.L. SALMON,1350,7,Penobscot County,2021
2021-07-02,COLD STREAM P,ENFIELD,BROOK TROUT,1200,4,Penobscot County,2021
